"";"Comp.1";"Comp.2";"Comp.3";"Comp.4";"Comp.5";"Comp.6";"Comp.7";"Comp.8";"Comp.9"
"São José da Bela Vista";0,79638491605413;0,366906782993091;0,72608671754988;-0,419978247398099;0,240235932873884;0,134747984078126;-0,196426137829787;0,201894187119647;0,0133944643038051
"São José do Barreiro";1,01203141776841;0,360902132136187;0,0599798588754939;0,227867360736232;-0,876251283214592;-0,225354566119869;-0,401094848163884;0,379375904325901;0,136063953651097
"São José do Rio Pardo";-2,51892336526549;-0,377046736371005;0,202362542624853;0,310745559104276;-0,0802700083438073;-0,517302257038144;-0,375949933907212;-0,406472424875649;-0,098489183961846
"São Lourenço da Serra";-0,766654038575271;1,19429225068621;0,232632274183989;1,30132495846817;0,0507760202852456;-0,0335943780999597;-0,182203951342439;0,421494206181362;0,192317520376156
"São Luís do Paraitinga";0,864424354075307;-0,423116762628493;0,085306050248538;0,325347582848563;-1,46221467753992;-0,329303055775372;-0,732807034977729;0,227691402548298;0,425335751619034
"São Manuel";-1,69546692846233;0,77922561987495;0,257151875003754;-0,208657936998816;0,282918960067213;-0,700192862779781;-0,122726162735789;-0,188904913068712;-0,370443516588048
"São Miguel Arcanjo";0,953722479363584;-1,09820590813002;0,597298171846783;-1,2796449952241;-0,944917556752545;-0,201327238075772;0,137031139602193;-0,906758201530109;-0,38321826687421
"São Pedro";-0,560525349126478;-0,261134512952438;-0,0377978613702467;0,731958866350376;0,289180782954254;-0,316099637010105;-0,00922256169546298;-0,381232180608619;-0,0316235859382175
"São Pedro do Turvo";2,04065548454097;-0,952543016823925;0,106196302293361;-0,961116333102606;-0,028148911362222;0,19464230025267;-0,246096955703377;-0,124727732461421;0,0119166090542083
"São Roque";-4,34252555116523;-0,53923253197135;-0,191112778508889;-0,053144091667264;-0,320523742005268;-0,311007095689535;-0,368699180020472;-1,23244640555963;-0,0700160980268566
"São Sebastião";-7,03008599651085;-3,14354104365263;0,490874140661662;-0,85770357319947;0,177655629307164;-2,38020722748974;0,869120888977492;0,294725663379881;2,39691415881743
"São Sebastião da Grama";1,1707024645937;-0,55474714997814;0,288235068997259;-0,613745312592421;-0,935616970287403;0,204577178826957;-1,3601737509025;0,197482559551083;0,124803313315465
"São Simão";0,197137903946154;0,632841501116569;0,799338377101545;-0,0526088076398812;-0,0743730102954093;-0,283457834662681;0,765319806900987;-0,0925319204305396;-0,0215276139412521
"Sarapuí";1,2802245479136;-0,119914284567618;0,211392257542463;-0,0808053516200869;-0,542129604882854;0,000641650985074081;0,733260072058607;-0,195754925473737;-0,143724908742765
"Sebastianópolis do Sul";0,454791389149726;0,711694414259358;-0,437367518624438;1,2539866748087;-0,251692550860431;-0,257391025051786;0,354145914635888;0,485540031075696;0,0636369919463092
"Serra Azul";0,536296583284819;0,889897979569376;-1,30944276427352;-0,487847341435919;-0,711723488831627;-0,482235405611286;-0,0940743542705773;-0,0509867764583897;-0,0515950765338114
"Serra Negra";-1,09524721343112;0,328852061847635;0,0515664560242546;0,944295074590775;0,0132605482585574;0,199189836791519;-0,256157854076314;-0,0337752006907705;0,19015190679282
"Serrana";-2,78168818793663;0,700333377224039;-0,0587722427321902;0,210649671394466;0,156466949390875;1,05070913995022;-0,224839070615688;-0,209313336133245;0,142711608818396
"Sete Barras";2,44660261536231;-1,38868471680073;0,264076800196166;-1,89504453679354;-1,4459716861265;0,0065026430973284;0,00544108765887308;-0,608201262529147;-0,16265155511906
"Severínia";-0,638571635702153;1,13497224246503;0,284509769898472;-0,0450292865644483;0,190008912023325;0,195763953748815;-0,145051556727339;0,184980957486159;0,181045654936216
"Silveiras";1,91406543473407;-1,17457559525255;-0,862480210823475;0,560201382203795;-1,15025876364098;-0,0227113945764452;-0,25646449017212;0,0407133724922958;0,0879451532937103
"Socorro";-0,840465209951481;-0,189825306081058;-0,088786473354229;1,1526976940299;-1,18335953594253;-0,33614501661424;-0,209774395445342;-0,44022938026259;-0,244380978511845
"Sud Mennucci";0,616548118405088;0,293638991793779;0,419281424244593;0,363426886244921;0,206227846037569;-0,109399279968017;0,19170291027241;0,296010167125724;0,0635321028436628
"Suzanápolis";1,99463484126396;-0,963908310057024;-1,05654459000342;0,246194065866463;0,186467949863843;0,0422458427046945;1,01754625683766;-0,194849920010278;-0,0847627817342913
"Tabapuã";0,911475364143821;0,429528886654336;0,573818521116985;-0,920497759166785;0,354541543688524;-0,0198279453620439;1,28747325455324;-0,418605328501479;-0,146678446133814
"Tabatinga";0,750890517119095;0,0177277596333143;0,0617412800124529;-0,0440743123024111;0,337302757161709;-0,0221128700215696;1,18061702160047;-0,438532014084057;-0,125768427933037
"Taciba";0,552782460879338;0,125951545022733;0,0048785781680914;0,470185895353744;0,546456719799464;-0,0519714928060169;-0,827850143161338;0,739764629584254;0,0875643947333285
"Taguaí";0,0804362563669677;0,606595799548155;-1,56224235490456;0,829460389293645;-0,300318443518585;-0,140008732100009;-0,227763968578853;0,265048254388494;0,0130402303148438
"Taiaçu";0,815130026509707;0,668178180281719;0,962665817821204;-0,836149977444315;-0,0201145809855083;0,293733642741956;-0,0191477874098883;0,149890492045814;0,103779559709168
"Taiúva";0,612263601217774;1,05075458139197;0,674050006440287;-0,291016990317129;-0,0888837162388353;0,00458230070794709;0,930156300255829;0,015484792551848;-0,00676827204875084
"Tambaú";-0,179132486263186;0,362921469775058;0,740829226958173;-0,166764512948405;-0,158650478891645;-0,343288363794189;0,71541413394452;-0,305593256762018;-0,0622225396777832
"Tanabi";-0,472064817167637;0,759808196197151;0,316926735072854;-0,0513239595162674;-0,0419670925423913;-0,560580039920927;0,51214022546991;-0,279067903567111;-0,0763769759097255
"Tapiraí";0,435823917166737;0,591892839632777;-0,0507806108262475;0,976958845516116;-0,898906709533163;-0,378999177836979;-0,213287644649423;0,382871395264331;0,0973675027980761
"Tapiratiba";0,503087753939183;0,362869595011075;0,450034834886638;-0,621557495093119;-0,344709482534468;0,0623381040393658;-0,33142062161817;0,0561984665956933;0,0859665180292395
"Taquaral";1,34131864548623;0,440254049344978;1,52046341967733;-1,6884320261201;0,351383056263152;0,578830363673341;-0,459155912318647;0,210673399032766;0,144029267942652
"Taquaritinga";-2,09725030837372;0,0117406274824532;0,634151054925624;-0,12689499885078;0,0952945977992303;-0,666194045927238;0,131706662107605;-0,960977603950431;-0,133577564693483
"Taquarituba";-0,29011479360255;0,428567656791718;0,336742699335964;0,255868741474484;0,0608090036178313;-0,212855793498431;0,0067251392415382;-0,11067468063593;-0,0354069409963271
"Taquarivaí";2,84387144166446;-2,15378797437793;-0,922475632784691;-0,662387987005929;-0,0844689483745224;0,473570533854906;-0,46851397260304;-0,191659688550165;0,0190957697685644
"Tarabaí";0,355192784940914;0,901805423222486;0,579578642289901;0,401609830307368;0,335138640589226;0,044397237980549;0,0471122607711477;0,337266943746412;0,100890228973188
"Tarumã";0,201326063129943;0,251103307770319;0,721675451618146;-0,741932876421308;0,611036352991825;0,0958748300911507;-1,04330016621127;0,472103534597597;0,127969378238286
"Teodoro Sampaio";0,208052578047443;-0,370783089296051;-0,407194629834398;1,02931741826756;0,555207266800179;-0,345022654610547;0,336868032852582;-0,212309381330236;-0,0340343366876219
"Tietê";-1,93370753127609;0,0665013134126779;0,368065084098114;0,748264562912672;0,0612499853334429;-0,428364194045324;-0,127711070922056;0,085361391273609;-0,0997153246500598
"Torre de Pedra";0,577968296732374;0,691146391777056;-0,295612126177113;1,39100261366565;-1,33137742167875;-0,204438229611218;0,00953496204642212;0,524108266922986;0,12122740744401
"Torrinha";0,595491144060274;0,485660939958088;0,471110565540603;0,229966773050854;-0,0160631873237182;0,00466666147438661;0,057571454864715;0,167051570572685;0,00325514661159402
"Trabiju";1,32309234099477;0,159792684930897;0,434597230901253;-0,453163901462063;0,911062199805639;0,34925085616207;-0,174205760788939;0,297885680041291;0,13164034054257
"Tremembé";-1,93772103210987;0,397460319404127;0,0543230070135848;0,806053137301037;-0,0493074074741309;0,563252643752383;-0,28673235603671;-0,582679190058138;0,102253034634348
"Três Fronteiras";0,895774495702263;0,337652006659059;-0,171153326968521;0,40040931137296;0,385657587661371;0,0867658920615894;0,755521290812382;0,0351843394677614;0,00436049035151854
"Tuiuti";1,24457041866464;-0,191799488622742;-0,241862306921698;0,554692970841737;-2,20885987046414;-0,0487535089714567;-0,16817646759152;0,164989660720617;0,0512568024024262
"Tupã";-2,60904832088219;-0,480796114687621;0,163824457549253;0,749718539931349;0,775413511149054;-0,555965286546994;-0,340718870346853;-0,88185599205792;-0,500440740234967
"Tupi Paulista";0,254812523926221;0,212573654645837;-0,0839434888882017;0,486273464267451;-0,228125278677756;0,0140842610202728;-0,190165492002477;0,106001957934284;0,0488351643626286
"Turiúba";1,44336523555577;0,0455898273162588;0,196675506944282;-0,102085461842419;0,217478498726332;0,110667156483405;0,452086452384928;0,129813480544921;0,0255297995353936
"Turmalina";2,2286485864074;-0,488367563510652;-0,0065709671747001;-0,838868294603546;-0,390787095682539;0,102216645763703;1,35986865914647;-0,410163835108301;-0,115628040566549
"Ubarana";0,768088197656228;0,613776149996411;0,684493902050338;0,0192359829523594;0,313712066832026;0,0387606803045128;0,78669933949375;0,0845930439730455;0,049151292174912
"Ubatuba";-3,89941580514221;-0,714518825502404;0,610779569457714;0,618374337197717;0,382958034961237;-1,26824497484279;-0,212991877107528;-1,4693443415387;0,542347667372397
"Ubirajara";2,42566985313835;-1,33516447828231;0,106885329266683;-1,13948705350883;0,439702393746098;0,505695476500852;-0,692732908811115;-0,0199235185305275;0,0881985375941786
"Uchôa";0,181679025399746;1,03216698468153;0,43548945516655;-0,0583727492343867;0,159214330472536;-0,167639688647984;0,615579973391676;0,0756619622429256;0,0726368100845821
"União Paulista";1,64123602409963;-0,347588248751875;-0,00321035123080865;0,00762898419010255;0,158475713817558;0,248707786683697;0,13619457520954;0,175096677328624;0,0659336599751612
"Urânia";0,820993009726525;0,340475554671866;0,252220508664446;0,0335576260348282;0,0375517217201545;0,103830065602001;0,604235690755742;-0,0577054677154147;-0,0625955979905586
"Uru";1,6173137173246;0,234213205027783;0,180345021831164;-1,41959366315239;0,474137809278925;0,11294674494819;-0,521757886780018;0,249626039990641;0,0867321404883662
"Urupês";0,261470628666852;0,686169766711884;0,403414150915866;0,0192283049160385;0,0766329531313948;-0,102656624018804;0,357318870607843;0,0158266487070455;-0,0247619259270166
"Valentim Gentil";-0,458869999745555;1,19046823030761;0,489272399909947;0,907422781228197;-0,0861556425834362;0,0500690596298687;0,143817555494664;0,395519687962614;0,0852752142336616
"Valparaíso";-0,439544939046605;0,68411171101011;-0,0410474820642692;0,0137338409815375;0,682237051231517;-0,483013575123075;0,192552061979111;-0,0895097348959129;-0,125074870352088
"Vargem";0,698713238374137;-0,146675469510105;-0,793696523548235;1,54201387230629;-1,90016624721635;-0,0583034390591115;-0,315826133917348;0,27432108997168;0,0957760600436979
"Vargem Grande do Sul";-1,75504317312596;0,613324616794828;0,522538699256989;0,44174268448946;0,0522210969008309;0,108988500965904;-0,166561031693725;-0,46122883519681;-0,0457540375981976
"Vargem Grande Paulista";-5,09387511679902;0,456163473613048;-0,544022753426239;0,174111108398194;-0,750418949395521;6,11718729782313;0,277363756477025;-0,813192821257659;0,946898492834374
"Vera Cruz";0,436796383121833;0,676604979251996;0,738577253754979;-0,328908294542933;-0,164222140335445;0,0790475099972677;-0,615086484058082;0,258743690442;0,0726322312911022
"Vinhedo";-9,2070278059606;-3,57923513355028;-0,714476765141467;-1,98879797871972;-0,860047616019145;2,42222809001159;1,61368958738776;2,780715611605;-1,36806235058139
"Viradouro";-0,497322718086968;1,09626538433583;0,365792341711971;0,150593520338859;0,374944047971211;-0,0159159712762596;0,383198925677071;-0,0622539347649472;0,1117945981112
"Vista Alegre do Alto";-0,0452148100929162;0,993200529414412;0,461914708704259;0,567935019492096;0,198293153977967;0,228103732239036;0,0148909186756289;0,470099672656896;0,123128865687713
"Vitória Brasil";1,18079313738771;0,29829731913601;-0,635880704758407;0,444425336506317;0,498812735893887;0,106468822616513;1,12996492766766;0,00177091489358644;-0,0370432571301665
"Votuporanga";-4,15741823206111;-0,750321994229259;0,478693385463301;0,432063926890159;0,23611004721472;-0,464843475115743;-0,232857702880775;-1,49183677362796;-0,284942460625755
"Zacarias";2,07660366200843;-0,547842889054105;0,290224740842466;-0,959715007829488;0,208402810208109;0,197780980702822;0,576951528913647;-0,155609257442963;0,022856894818948
